QnWeight_initial,0.111179940516674,-0.206612245278294,0.24050644835793,-0.209285632875059,0.524442733067061,0.230359059203272,0.268263182064971,0.109485788933328,-0.00248545382431936,0.0176572516801611,-0.0144899870366065,0.0174602853815175
0.0789034111657113,PC1_cov,-0.0394212858850204,0.0751185483482663,0.0497610697521332,-0.0338163971839929,0.0368317707477299,0.0883314760995642,0.0952868103763245,0.0188860198927796,0.00238607157553753,0.000869918015066268,0.008393902788611
0.00820443222246764,0.836175375239856,Prop_Qn_Weight_Loss,NA,-0.0141406271532138,-0.552557286285712,-0.241602438341385,-0.135115725729129,0.0309886926592168,0.0334524082807854,-0.038636463460039,0.0256126333098275,-0.0289976958829209
0.000338487140910026,0.443508418633338,NA,Survived_eclosion,NA,NA,NA,NA,NA,0.166666763276025,-0.174727195589943,0.175122825922353,-0.179553281279306
0.00820443222246764,0.807265590396876,0.896647317124695,NA,Days_wrkr_eclosion_minus20,-0.416302604484935,-0.330633829415989,-0.332929756587243,-0.202477113368652,0.0837496559972742,-0.0878671020103055,0.133026841228016,-0.0789722734944439
4.83909871148256e-17,0.836175375239856,3.59136499084862e-19,NA,4.7344258999864e-10,Cmass_eclosion,0.358693823464139,0.278481338292213,-0.0368086236242392,-0.113868364192189,0.12725920211477,-0.135797874448581,0.118879170059436
0.0835117486841671,0.836175375239856,0.0748697184746365,NA,0.00972994854667229,0.00385320492591584,Survived_e_6wks,NA,NA,0.164626639180106,-0.124262730377015,0.150121046122706,-0.124272308056606
0.058209845466698,0.796887473966976,0.443508418633338,NA,0.0125308605045548,0.0467360236018554,NA,Cmass_6wks,0.897774370462856,-0.0514992727762188,0.0638062199690014,-0.0355788717901216,0.0492388969254362
0.594770665866564,0.752516974900136,0.858730706640458,NA,0.184927138672792,0.836175375239856,NA,4.54205365294685e-28,Prop_gr_1_2,0.0499756572541383,-0.0369042764961061,0.0708260811406058,-0.0563819170381639
0.973405379073897,0.836175375239856,0.836175375239856,0.0198234537697984,0.43102176223372,0.199005880615769,0.277079210551308,0.836175375239856,0.836175375239856,IR,-0.963335147634801,0.951018092715393,-0.955205077484784
0.836175375239856,0.973405379073897,0.836175375239856,0.0134540652834973,0.401649759392228,0.14212458430896,0.443508418633338,0.836175375239856,0.836175375239856,3.05239261264532e-306,SH,-0.943960931051416,0.990180627595541
0.836175375239856,0.986023711670718,0.836175375239856,0.0134540652834973,0.128214568451291,0.111158141541205,0.353203134356558,0.836175375239856,0.836175375239856,1.02056017412283e-273,1.40821150164608e-258,HL,-0.953032863379531
0.836175375239856,0.921270212130923,0.836175375239856,0.0120809502500143,0.443508418633338,0.178690790315681,0.443508418633338,0.836175375239856,0.836175375239856,1.25022657302991e-283,0,2.21366149311049e-278,MLH
