QnSinV1,0.617914380653325,0.701810026597537,6.50404348139172e-05,-0.156268616710913,0.182113409760785,-0.134435280446991,0.112366643743874,-0.394906872069958,NA,NA,NA,-0.0847762217847828,0.104035905427235,-0.102387964485434,0.102404067781718
2.79650659740227e-07,QnSinV2,0.433658507921311,-0.0310814370103565,-0.101603730375846,0.233956898733248,-0.192268515871419,-0.0654653670707977,-0.298102329189559,NA,NA,NA,0.00570088326027589,0.000314834332941465,0.0157309795864036,-0.0139286473456607
4.20984643970509e-10,0.00191673218763084,QnSinV3,-0.0190149821524015,0.0106133111661529,0.364836025513864,NA,0.078860037234564,-0.556218477472076,NA,NA,NA,0.0397040335838639,-0.0380147301655972,0.0369874408777874,-0.03684347543452
0.99960648108617,0.99960648108617,0.99960648108617,QnSize,0.231285907034695,-0.0360002143853209,0.00942461786487312,-0.125066919229175,-0.00119535442923738,0.312285504409983,0.173425474615658,NA,0.241162393650872,-0.215165767578225,0.231737759455604,-0.228809420410257
0.604167851418987,0.798178476852705,0.99960648108617,0.354995113917011,QnWt,-0.022757136935833,-0.280355928127067,-0.139851965084859,0.345934233342082,0.0304962362535551,-0.214856016043897,0.505889427839951,-0.0715534156251611,0.0440526080411619,-0.0521871674695688,0.0533086587812031
0.638923814856069,0.432384184788153,0.0825493135987735,0.99960648108617,0.99960648108617,QnWtLsCL,-0.0558444143744364,NA,-0.547746145440231,0.224277108804056,0.363311448616227,0.0565484568677386,0.00392877788763585,-0.00212338515248272,0.0202752245383343,-0.0205614047156008
0.795405316167592,0.604167851418987,NA,0.99960648108617,0.290871234376355,0.974066756340902,ClaustPer,NA,-0.470307791899668,-0.233887563400685,-0.0597864652531827,-0.866619997334599,0.145426402466753,-0.156130804332499,0.152680747662375,-0.154008955003574
0.78579223269077,0.87440441075911,0.87440441075911,0.7586193000486,0.655766055606208,NA,NA,QnSurvCL,NA,NA,NA,NA,-0.123033763948883,0.138558592312129,-0.156309641331406,0.154840704666544
0.0452970786580313,0.236352126936664,0.00050532463290204,0.99960648108617,0.108155820480797,0.000635522806563409,0.0078555384827726,NA,ColWtCL,0.0434476579262631,-0.330810313118709,0.404479176223186,-0.111596485985418,0.104012240860281,-0.0974114647560347,0.096926937678112
NA,NA,NA,0.7586193000486,0.99960648108617,0.816579597536232,0.804374619259406,NA,0.99960648108617,ColWtCL_6,0.924873512090789,NA,-0.437455435898438,0.48068320363751,-0.4291663597649,0.432174732198696
NA,NA,NA,0.87440441075911,0.839714937791586,0.604167851418987,0.99960648108617,NA,0.65442114015339,2.76771820713309e-05,ColGrowthCL_6,NA,-0.609079204909129,0.647823150506152,-0.58351192766841,0.591233608893899
NA,NA,NA,NA,0.290871234376355,0.99960648108617,0.000329344649855357,NA,0.462913806167212,NA,NA,QnSurvCL_6,NA,NA,NA,NA
0.87440441075911,0.99960648108617,0.99960648108617,0.432384184788153,0.894195634294501,0.99960648108617,0.804374619259406,0.798178476852705,0.87440441075911,0.65442114015339,0.369241378513308,NA,IR,-0.993360443528809,0.993028894602621,-0.993765629631389
0.841227481759113,0.99960648108617,0.99960648108617,0.534160792634889,0.99960648108617,0.99960648108617,0.798178476852705,0.7586193000486,0.87440441075911,0.604167851418987,0.290871234376355,NA,1.59154171115713e-44,SH,-0.997249346512595,0.997414613968452
0.841227481759113,0.99960648108617,0.99960648108617,0.462913806167212,0.974066756340902,0.99960648108617,0.798178476852705,0.707692145847323,0.87440441075911,0.65442114015339,0.414572933534942,NA,0,2.52725464482174e-53,HL,-0.999748759674592
0.841227481759113,0.99960648108617,0.99960648108617,0.462913806167212,0.974066756340902,0.99960648108617,0.798178476852705,0.707692145847323,0.87440441075911,0.65442114015339,0.406780060122261,NA,4.36779005529492e-45,0,1.30216343915867e-77,MLH
