V1,0.253737086390974,0.04470238642049,-0.0445888472278089,0.0566064743455314,0.307717251451771,0.0487183644623167,-0.0355292523343247,-0.36258417607424,-0.516397779494322,NA,NA,0.0490540815819353,-0.055965548038343,0.0524489609160905,-0.0552659177804517
1.04765018882347e-09,V2,0.0291105402706157,-0.248505381817013,-0.0499231113512984,0.494454257007344,-0.113384107365584,0.287671988477615,-0.512704619134774,-0.188433665720358,-0.408757690647029,-0.380108545915855,0.0184916410165835,-0.0351100254600289,0.0162757527012378,-0.0248802248655197
0.290097259354794,0.490999730196912,V3,-0.00790086921276189,-0.0105486751786438,0.00535743325846419,0.0341162366643069,0.00755507089867825,-0.0141464582792314,0.0740233210197605,0.073255592400026,0.00416701481364171,-0.0409803361750599,0.0222751019144011,-0.0166667669131398,0.0311332790861275
0.291325345536845,2.34336326331807e-09,0.851748324137692,QnWeight_initial,0.145404588602193,-0.145654900021691,0.120731092080975,-0.174812895949025,0.357863391382115,0.28561368378781,0.16352411444229,0.0369671765895424,0.00148731646716405,0.0101526016195872,-0.00638203265803295,0.0124192623079103
0.239817863033203,0.299980072746005,0.826747197976931,0.00242085873369335,PC1_cov,-0.00182983361154908,0.0736731705631998,0.0748302958558534,-0.0855793232142062,-0.0790817742025403,-0.0157410408360325,0.00723649130905653,0.00704205321357656,0.0028070247716445,-0.00560686522938924,0.0135014658268168
3.65470307928106e-06,7.54951656745106e-15,0.937313122152236,0.0315803562147897,0.980010220957325,Prop_Qn_Weight_Loss,NA,0.227327138147997,-0.723048153930493,-0.275264766098648,-0.240347605820132,-0.00127637112292755,0.0459274094860065,-0.0480776577197908,0.0414809398444658,-0.0343605403179385
0.386563662741505,0.043332992144605,0.544408266785038,0.0313702373170264,0.221600680027762,NA,Survived_eclosion,NA,NA,NA,NA,NA,0.0764379387749698,-0.0798129035144965,0.0758495275630935,-0.0772357877099534
0.607819478466025,2.19658602698125e-05,0.913128425423934,0.0109641888531545,0.312712676626776,0.000880522584465027,NA,Days_wrkr_eclosion_minus20,-0.540363690198714,-0.220534861907633,-0.404047390440291,-0.266818133288507,0.130149608191461,-0.135763425345567,0.15841947158471,-0.133346162031735
3.55970503268802e-08,5.17533569210206e-16,0.835479205342467,5.4962322248997e-08,0.240394890817596,1.48944576715072e-36,NA,2.15146547717171e-17,Cmass_eclosion,0.438715868969968,0.409481195307157,0.00767679693104188,-0.107348780348585,0.130508991430937,-0.119507918791938,0.118969092794516
1.5290813288334e-06,0.100757602038652,0.522298504043975,0.0118042309462831,0.521496786755895,0.0176129412168485,NA,0.0645877381542293,9.2333397196942e-05,Survived_e_6wks,NA,NA,0.190716994408889,-0.172854502897973,0.19151628710285,-0.165247379158275
NA,0.000538750196783123,0.552726126053458,0.182714624599444,0.904980632523016,0.0483526863463194,NA,0.000633094548740976,0.000525450646924774,NA,Cmass_6wks,0.86402602705931,0.0349232672840303,0.0049260303792705,0.0285151538521935,0.0158231997547422
NA,0.00138737345969695,0.973096322467261,0.764718942319452,0.956237914467687,0.991757926928783,NA,0.0278432142698053,0.950457930159533,NA,0,Prop_gr_1_2,0.23453721676618,-0.196034071194374,0.232508717491376,-0.186810326098015
0.245636872755167,0.661796494841689,0.332172954938355,0.971935698236322,0.883831505610474,0.499950522380139,0.173922983480592,0.0591149894608662,0.114005274574512,0.0966231186494324,0.777382516579261,0.054212838499204,IR,-0.970291516728817,0.95568741013026,-0.962277571436691
0.185226223947773,0.406120434279483,0.598224675444725,0.810211367557262,0.953556128537348,0.480072756209224,0.155628269898026,0.0488967423893468,0.0543418904374979,0.132755533142012,0.968198198432296,0.109121154815902,0,SH,-0.950783761225709,0.988641990453319
0.214432328710894,0.700231337700919,0.693389799562777,0.880006806139017,0.907387077373155,0.542391935747583,0.177269931124152,0.0213316537898129,0.0782918590703357,0.0952076591087399,0.817447341161056,0.056390243576141,0,3.96646010844927e-287,HL,-0.960437261412948
0.190789685977034,0.556128349189107,0.461367101087901,0.768930952678542,0.779364000999595,0.613868164999675,0.169460078563315,0.0531002564342372,0.0796554313634272,0.150940613876543,0.898093320700209,0.12716434140815,9.2281581330228e-319,0,4.40677392106772e-313,MLH
