V1,0.253737086390974,0.04470238642049,-0.0445888472278089,0.0566064743455314,0.307717251451771,0.0487183644623167,-0.0355292523343247,-0.36258417607424,-0.516397779494322,NA,NA,0.0490540815819353,-0.055965548038343,0.0524489609160905,-0.0552659177804517
1.10003269826464e-08,V2,0.0291105402706157,-0.248505381817013,-0.0499231113512984,0.494454257007344,-0.113384107365584,0.287671988477615,-0.512704619134774,-0.188433665720358,-0.408757690647029,-0.380108545915855,0.0184916410165835,-0.0351100254600289,0.0162757527012378,-0.0248802248655197
0.50283552791291,0.745373084395313,V3,-0.00790086921276189,-0.0105486751786438,0.00535743325846419,0.0341162366643069,0.00755507089867825,-0.0141464582792314,0.0740233210197605,0.073255592400026,0.00416701481364171,-0.0409803361750599,0.0222751019144011,-0.0166667669131398,0.0311332790861275
0.50283552791291,2.2712597782929e-08,0.975638989466811,QnWeight_initial,0.145404588602193,-0.145654900021691,0.120731092080975,-0.174812895949025,0.357863391382115,0.28561368378781,0.16352411444229,0.0369671765895424,0.00148731646716405,0.0101526016195872,-0.00638203265803295,0.0124192623079103
0.445437591809074,0.510776880621576,0.973552775187788,0.0122011280178145,PC1_cov,-0.00182983361154908,0.0736731705631998,0.0748302958558534,-0.0855793232142062,-0.0790817742025403,-0.0157410408360325,0.00723649130905653,0.00704205321357656,0.0028070247716445,-0.00560686522938924,0.0135014658268168
2.70877992934949e-05,8.64762806817122e-14,0.987850302724983,0.117033084795986,0.987850302724983,Prop_Qn_Weight_Loss,NA,0.227327138147997,-0.723048153930493,-0.275264766098648,-0.240347605820132,-0.00127637112292755,0.0459274094860065,-0.0480776577197908,0.0414809398444658,-0.0343605403179385
0.624448993659355,0.155998771720578,0.761654043454646,0.117033084795986,0.423055843689364,NA,Survived_eclosion,NA,NA,NA,NA,NA,0.0764379387749698,-0.0798129035144965,0.0758495275630935,-0.0772357877099534
0.814183039894305,0.000153761021888688,0.987850302724983,0.0511662146480542,0.525357296732984,0.00482373241924319,NA,Days_wrkr_eclosion_minus20,-0.540363690198714,-0.220534861907633,-0.404047390440291,-0.266818133288507,0.130149608191461,-0.135763425345567,0.15841947158471,-0.133346162031735
3.20373452941922e-07,6.52092297204859e-15,0.974725739566212,4.61683506891575e-07,0.445437591809074,2.34587708326239e-35,NA,3.01205166804039e-16,Cmass_eclosion,0.438715868969968,0.409481195307157,0.00767679693104188,-0.107348780348585,0.130508991430937,-0.119507918791938,0.118969092794516
1.2041515464563e-05,0.249004006154469,0.756432316201619,0.0531190392582741,0.756432316201619,0.0739743531107638,NA,0.189257093196114,0.000612316212990247,Survived_e_6wks,NA,NA,0.190716994408889,-0.172854502897973,0.19151628710285,-0.165247379158275
NA,0.00323250118069874,0.761654043454646,0.370452447895546,0.987850302724983,0.166513230839397,NA,0.00362590514278923,0.00323250118069874,NA,Cmass_6wks,0.86402602705931,0.0349232672840303,0.0049260303792705,0.0285151538521935,0.0158231997547422
NA,0.00728371066340901,0.987850302724983,0.953396739086883,0.987850302724983,0.991757926928783,NA,0.109632656187358,0.987850302724983,NA,0,Prop_gr_1_2,0.23453721676618,-0.196034071194374,0.232508717491376,-0.186810326098015
0.448554289379001,0.859653178866524,0.550707793713588,0.987850302724983,0.987850302724983,0.745603269736562,0.365238265309243,0.177344968382599,0.271031407479029,0.248459447955683,0.953396739086883,0.171176954878118,IR,-0.970291516728817,0.95568741013026,-0.962277571436691
0.370452447895546,0.64773638885082,0.810497947376724,0.971682688549935,0.987850302724983,0.745373084395313,0.338089000123297,0.166513230839397,0.171176954878118,0.298699949569527,0.987850302724983,0.264408952053916,0,SH,-0.950783761225709,0.988641990453319
0.415668821808811,0.891203520710261,0.891203520710261,0.987850302724983,0.987850302724983,0.761654043454646,0.366164120026936,0.0867028508876268,0.223035207817596,0.248459447955683,0.971682688549935,0.173296846112043,0,7.13962819520869e-286,HL,-0.960437261412948
0.375617194267286,0.761654043454646,0.726653184213444,0.953396739086883,0.953396739086883,0.814183039894305,0.361897794897927,0.171176954878118,0.223035207817596,0.333658199095517,0.987850302724983,0.291321945771398,2.32549584952175e-317,0,9.25422523424222e-312,MLH
