V1,0.253737086390974,0.04470238642049,-0.0508168742266898,0.0501438751249649,0.171077016341317,0.0487183644623168,-0.0231047100450871,-0.155088061996382,-0.516397779494322,NA,NA,0.0495959248374314,-0.0615498307839442,0.0592809917521596,-0.0620387608828625
1.04765016099956e-09,V2,0.0291105402706156,-0.224147724297305,-0.0310722837112741,0.290412057602996,-0.113384107365584,0.200913881467166,-0.366888686152195,-0.188433665720358,-0.308607681720934,-0.328684244075202,0.0271835632071356,-0.0522490467806849,0.0336229347121782,-0.0440593802174349
0.290097259354794,0.490999730196914,V3,-0.0364599142137284,-0.0191964082267121,0.0219118755480884,0.0341162366643069,0.0299176373660743,0.0433476170776378,0.0740233210197605,0.0955333081432916,0.0222898288424292,-0.0374304825436955,0.0181961020307606,-0.0145370890026337,0.0277396225873633
0.229058677348551,7.85546085518918e-08,0.388301986942049,QnWeight_initial,0.138295487778798,-0.192059782885952,0.107216264839555,-0.187458330250898,0.512586391129615,0.232870944447916,0.194690135131456,0.0467932422768016,-0.00465821285918144,0.0168354203948676,-0.0114201596250017,0.016527768325576
0.297845260380671,0.519018542782344,0.690384442426323,0.00393544158019486,PC1_cov,-0.0345946570138845,0.0920768071902697,0.0642848688243058,-0.04230061282832,-0.0739631225389059,0.107815213875991,0.100639066407335,0.00653374014126142,0.0126338971672028,-0.0117035349364466,0.0252380724207646
0.0114036541764574,1.3154882366141e-05,0.747677242719704,0.00442765308757978,0.635607176210531,Prop_Qn_Weight_Loss,NA,-0.0223706079090315,-0.532619958200587,-0.190253070298916,-0.166136990674068,-0.00542051972120458,0.0660267592402617,-0.0611955140571666,0.0534528671677852,-0.0481710940539667
0.386563662741504,0.0433329921446049,0.544408266785039,0.05614357582883,0.126318254597297,NA,Survived_eclosion,NA,NA,NA,NA,NA,0.0686070027284257,-0.0656212318127835,0.0703299726139835,-0.0642057310319306
0.738631482639431,0.0033781520857968,0.665673118769298,0.00631296211146762,0.385965560189766,0.746648327083649,NA,Days_wrkr_eclosion_minus20,-0.410814541983061,-0.193393898456086,-0.326646078058102,-0.168357074327324,0.0975470851118692,-0.10671942517401,0.142120165978984,-0.0990007050766477
0.021988892325684,2.38077968254413e-08,0.524359575500464,5.26923854612741e-16,0.562261627132721,2.26047886798991e-17,NA,5.35840315733241e-10,Cmass_eclosion,0.330269781551294,0.231390617372531,-0.0983597278340078,-0.159772537918588,0.164488873047368,-0.176718874988178,0.154384029711701
1.52908132883338e-06,0.100757602038652,0.522298504043975,0.0415375991524084,0.548886349766366,0.104456277112755,NA,0.106107958128167,0.00405526187965066,Survived_e_6wks,NA,NA,0.219514008815154,-0.180907693883421,0.220531726796453,-0.173805913971512
NA,0.0104524108008171,0.438364908720491,0.111619472961445,0.412239362003663,0.175726074625391,NA,0.00655465534228196,0.0576205017890798,NA,Cmass_6wks,0.881430018050969,-0.0804718368977866,0.0816965393647466,-0.0827813938865513,0.0770251310877027
NA,0.00620718719255315,0.856821858211238,0.704746728293651,0.443208228670943,0.965007749838702,NA,0.169942878246822,0.424873246621338,NA,3.48973867287373e-23,Prop_gr_1_2,0.0455777379089209,-0.0388036341708902,0.0438981562774363,-0.0455443468155995
0.240454138617474,0.52015126636036,0.375788946525707,0.912262790417577,0.892163784126951,0.331883007712341,0.222442769573289,0.15797780717599,0.0182436430717953,0.0550871487995665,0.51417917266959,0.711471972479496,IR,-0.965289227566813,0.949523447101165,-0.955425016668218
0.145042789095759,0.216186922811402,0.666874283202014,0.690446524776796,0.793209739249679,0.368551763197516,0.243273337166524,0.122250247640533,0.0150459965663018,0.115368365836913,0.507775571462271,0.753392773762541,0,SH,-0.944591095424626,0.988083221527495
0.160481904151064,0.42630313014693,0.730940336526874,0.787053710994784,0.808130026833254,0.432309135877937,0.211017102641876,0.0391475316715685,0.00892707659110254,0.0539414420032542,0.502137549713642,0.721665525354599,3.9368115773897e-284,4.23170145829284e-273,HL,-0.953574846841951
0.141869430123598,0.297098258023923,0.511648750849046,0.695819024383943,0.600462450961787,0.479218803299592,0.253611294879921,0.151843980443562,0.0226056262154387,0.13060348271056,0.532418634140654,0.712279187339459,6.92534815583511e-299,0,4.69431637269703e-294,MLH
